index,id,caused_delay_time,replication,scenario,number_of_vehicles
126,996,40599.794965656896,3,8,605.0
127,1000,22142.393445393154,3,8,595.0
128,1020,21988.252085568107,3,8,593.0
129,1036,8839.412086024295,3,8,591.0
130,1052,8828.607464125174,3,8,590.0
131,1076,22008.009480265802,3,8,589.0
132,1096,8776.8281455705,3,8,585.0
133,1098,22396.91638739644,3,8,582.0
134,1136,39315.34383025203,3,8,579.0
135,1208,38104.59104264721,3,8,571.0
136,1212,8444.973160739471,3,8,565.0
137,1224,8425.285734376912,3,8,562.0
138,1226,21878.78459591014,3,8,561.0
139,1254,37567.60036633675,3,8,553.0
140,1256,36778.476889511265,3,8,544.0
141,1266,36569.89609015826,3,8,535.0
0,2187,11916.921943681504,6,8,5539.0
1,2722,4797.498662275256,6,8,2232.0
2,1477,2737.2995357179907,6,8,1266.0
3,3,10932.686748508506,6,8,5078.0
4,1909,6802.674059446094,6,8,3174.0
5,2189,82998.68988321885,6,8,5537.0
6,2334,60879.305211243925,6,8,1613.0
7,1300,4851.135033054282,6,8,2243.0
8,497,49213.516328841564,6,8,3274.0
9,3290,3447.1590383563075,6,8,1611.0
10,1917,6800.341424800177,6,8,3171.0
11,2603,2850.023628216826,6,8,1322.0
12,2744,33515.7720004356,6,8,2224.0
13,3091,2241.079597450084,6,8,1048.0
14,2922,1801.1533656330532,6,8,830.0
15,2819,28096.67763583904,6,8,413.0
16,136,254547.06005731647,6,8,6849.0
17,1316,4790.769401180954,6,8,2238.0
18,1616,209352.1541823288,6,8,5559.0
19,3093,2242.28220341602,6,8,1047.0
20,59,271342.1396044575,6,8,7179.0
21,2219,82869.08981668718,6,8,5526.0
22,1499,47906.705928908545,6,8,1262.0
23,2627,2836.58071900872,6,8,1318.0
24,578,25240.053941900205,6,8,669.0
25,1945,118208.01790629048,6,8,3163.0
26,3105,2254.5843702290313,6,8,1046.0
27,1733,561.9073835786404,6,8,260.0
28,268,30444.2506140772,6,8,2025.0
29,2633,2849.9734472302134,6,8,1317.0
30,2175,6910.442398927107,6,8,3217.0
31,2946,1775.611823922658,6,8,830.0
32,2231,82539.50436974822,6,8,5514.0
33,2643,2844.152658413329,6,8,1316.0
34,1745,549.7391360481774,6,8,259.0
35,2346,59720.511724998825,6,8,1606.0
36,2952,1791.8558426612553,6,8,830.0
37,2647,2849.682511547109,6,8,1316.0
38,3135,2235.5178610139556,6,8,1046.0
39,2760,4791.6138418046285,6,8,2219.0
40,539,124275.39964322382,6,8,3258.0
41,142,459548.58313639945,6,8,6811.0
42,3141,70340.88524274317,6,8,1046.0
43,1630,11881.986734478369,6,8,5523.0
44,2655,2834.634588675607,6,8,1315.0
45,1356,84153.69650640084,6,8,2229.0
46,2970,1808.751707262324,6,8,830.0
47,2261,82643.65419412838,6,8,5502.0
48,73,107071.10043239481,6,8,7138.0
49,2976,1800.5149716618328,6,8,830.0
50,1640,11937.674193346527,6,8,5519.0
51,2669,49500.416684994125,6,8,1315.0
52,308,4352.92819172133,6,8,2019.0
53,1507,2703.4408326277457,6,8,1258.0
54,1837,544.9357045465504,6,8,259.0
55,316,4343.554271396134,6,8,2017.0
56,2265,82426.64971834325,6,8,5485.0
57,1955,117891.93863449674,6,8,3148.0
58,3004,1772.5213532654598,6,8,827.0
59,1664,371824.6921680602,6,8,5509.0
60,3006,1783.5872871757417,6,8,827.0
61,340,4339.1704877967195,6,8,2013.0
62,342,30117.041119143567,6,8,2012.0
63,2810,4795.913559096715,6,8,2211.0
64,2821,884.6288937733497,6,8,410.0
65,3024,1772.1361970683613,6,8,825.0
66,594,10043.568052363173,6,8,664.0
67,1873,553.8277476645446,6,8,259.0
68,1527,2708.9432881897774,6,8,1253.0
69,2348,24078.658560459182,6,8,1601.0
70,1531,2703.7431712688326,6,8,1253.0
71,87,15337.81453452428,6,8,7113.0
72,2271,82055.55183618814,6,8,5476.0
73,1891,558.8444799134455,6,8,259.0
74,1547,84171.47936057302,6,8,1252.0
75,2350,23889.392681603527,6,8,1597.0
76,2851,877.6200353741182,6,8,410.0
77,2275,11766.350679863968,6,8,5463.0
78,1981,210604.65548328048,6,8,3131.0
79,2279,81902.54870426706,6,8,5462.0
80,404,75783.45354029814,6,8,2004.0
81,2863,887.4070873066352,6,8,410.0
82,2865,880.0558304734847,6,8,410.0
83,658,1428.5101062583733,6,8,661.0
84,2869,27446.37600904764,6,8,409.0
85,2388,107484.9722536967,6,8,1592.0
86,146,253886.267741347,6,8,6744.0
87,666,1435.183354989612,6,8,660.0
88,674,1431.7646908676184,6,8,659.0
89,1420,4734.192366327562,6,8,2200.0
90,113,479178.60795747954,6,8,7078.0
91,3201,69534.98283654559,6,8,1037.0
92,410,29837.183704972136,6,8,1995.0
93,696,1412.3744772153673,6,8,656.0
94,1440,4732.448907951761,6,8,2195.0
95,1666,11741.195386736963,6,8,5453.0
96,712,1418.4087320382125,6,8,655.0
97,1668,11697.699322984989,6,8,5451.0
98,1551,84907.3893883502,6,8,1241.0
99,168,14451.32768439715,6,8,6696.0
100,742,1401.9707670970035,6,8,654.0
101,184,14403.15260096505,6,8,6690.0
102,1468,4686.057500724116,6,8,2187.0
103,440,4275.712873177662,6,8,1987.0
104,764,9858.202112327443,6,8,651.0
105,196,14367.645083506495,6,8,6681.0
106,2400,23558.60001553023,6,8,1578.0
107,2001,46056.995162261395,6,8,3094.0
108,216,99700.93670432955,6,8,6673.0
109,766,9624.780868470063,6,8,648.0
110,482,132950.1612673287,6,8,1980.0
111,2404,23677.406614380252,6,8,1575.0
112,2907,27133.543694416247,6,8,405.0
113,2009,208326.9220162737,6,8,3088.0
114,119,15164.950704122459,6,8,6998.0
115,222,447685.4136174527,6,8,6646.0
116,768,24529.628734925795,6,8,647.0
117,2420,23585.00891689144,6,8,1571.0
118,3235,2225.3861465483083,6,8,1029.0
119,3243,2238.7001475744178,6,8,1028.0
120,1555,2639.397751078614,6,8,1227.0
121,2458,23664.527404448774,6,8,1568.0
122,2510,105721.00854771103,6,8,1559.0
123,2037,114827.78650756972,6,8,3057.0
124,796,9587.55339354216,6,8,640.0
125,852,23867.43593644751,6,8,635.0
126,2047,45792.85902890009,6,8,3042.0
127,880,23815.406033978306,6,8,631.0
128,2548,23049.33498970697,6,8,1545.0
129,2061,6552.091696152174,6,8,3029.0
130,2079,204242.68033386132,6,8,3024.0
131,900,23206.221733289298,6,8,627.0
132,2556,3338.695703219508,6,8,1545.0
133,2570,23199.866462800026,6,8,1545.0
134,950,1332.6145553419146,6,8,625.0
135,962,23494.57255761846,6,8,625.0
136,2093,200726.75621629445,6,8,2991.0
137,980,9425.677189571004,6,8,622.0
138,982,23071.198514428343,6,8,621.0
139,990,23155.917244146818,6,8,620.0
140,996,41733.294058178246,6,8,617.0
141,1014,9134.197343559706,6,8,611.0
142,1022,9061.12603602124,6,8,609.0
143,1032,40705.19895684048,6,8,608.0
144,1094,1297.9662184269594,6,8,604.0
145,1106,9060.563133483964,6,8,603.0
146,1108,9012.429503214245,6,8,603.0
147,1134,40382.63377945026,6,8,600.0
148,1156,8974.165849505356,6,8,594.0
149,1178,22365.921613364597,6,8,592.0
150,1180,8798.994399872437,6,8,590.0
151,1192,39905.17153154182,6,8,590.0
152,1224,8741.363366289772,6,8,582.0
153,1292,1251.717090950804,6,8,581.0
154,1294,1271.6920131036943,6,8,581.0
0,560,1365.1772721626805,2,8,638.0
1,2187,11892.64310623826,2,8,5509.0
2,11,107655.422087153,2,8,7198.0
3,562,23539.091846729043,2,8,638.0
4,2700,5013.979637835162,2,8,2332.0
5,2213,373324.38333053875,2,8,5504.0
6,2688,2997.9578351702453,2,8,1379.0
7,2356,23891.30045413089,2,8,1586.0
8,1570,11909.212350224976,2,8,5531.0
9,2123,7033.27904619316,2,8,3278.0
10,495,6953.89159274034,2,8,3194.0
11,2690,92887.90794131531,2,8,1378.0
12,2910,1794.700354578001,2,8,837.0
13,3087,2150.389769629401,2,8,1002.0
14,3264,3643.177050515021,2,8,1689.0
15,1574,372545.15553662134,2,8,5526.0
16,2712,5005.38870892259,2,8,2329.0
17,2137,122801.0496736076,2,8,3275.0
18,3268,3616.7766213451514,2,8,1688.0
19,503,215009.46716439025,2,8,3190.0
20,2599,51397.74993067661,2,8,1358.0
21,1604,11820.963939322222,2,8,5503.0
22,2360,59052.06714555904,2,8,1584.0
23,136,257251.06925242912,2,8,6880.0
24,2922,1812.2252736710632,2,8,837.0
25,3292,3663.4272844766615,2,8,1687.0
26,3115,67227.00201785433,2,8,1001.0
27,1324,4716.961516888674,2,8,2189.0
28,2930,1814.597387605727,2,8,836.0
29,2827,821.5374531292408,2,8,374.0
30,1632,11819.976205345802,2,8,5493.0
31,1961,212777.8708526656,2,8,3156.0
32,272,4103.27796038968,2,8,1900.0
33,3310,3657.283944271363,2,8,1686.0
34,274,4088.4574343956156,2,8,1900.0
35,564,9430.603321363178,2,8,635.0
36,276,4084.070454613598,2,8,1899.0
37,2792,81273.06658015276,2,8,2163.0
38,2940,56684.02325133093,2,8,836.0
39,1346,146721.4325334257,2,8,2184.0
40,1519,47282.28241634089,2,8,1272.0
41,83,15425.136423098313,2,8,7155.0
42,282,4096.350045129337,2,8,1898.0
43,2835,807.8663421836003,2,8,373.0
44,1650,368536.98266613437,2,8,5480.0
45,2611,2929.4971016718387,2,8,1354.0
46,2841,802.7563519281548,2,8,373.0
47,1673,3462.4842954504575,2,8,231.0
48,566,1372.4807567638318,2,8,634.0
49,2388,105783.12599100689,2,8,1572.0
50,2145,6985.1629314352895,2,8,3254.0
51,2615,2918.472233456926,2,8,1351.0
52,2845,24932.871631128182,2,8,372.0
53,572,9602.395085437976,2,8,634.0
54,316,4063.0468968101686,2,8,1893.0
55,334,28443.38904650886,2,8,1891.0
56,2243,81958.22941077939,2,8,5448.0
57,178,14734.185208893967,2,8,6826.0
58,1677,15601.522632059612,2,8,230.0
59,340,4072.921213802145,2,8,1887.0
60,592,9557.115831616771,2,8,632.0
61,3123,2117.8394579504547,2,8,990.0
62,2247,81646.56588616203,2,8,5439.0
63,206,14678.109762152615,2,8,6805.0
64,3131,66462.30775197747,2,8,988.0
65,1523,2745.909293178308,2,8,1267.0
66,1993,210641.04569985816,2,8,3126.0
67,545,118738.23223412769,2,8,3151.0
68,2251,81046.58089490693,2,8,5428.0
69,424,126304.16883776415,2,8,1881.0
70,1350,4646.258617599937,2,8,2165.0
71,2954,56407.90476050719,2,8,830.0
72,1545,2701.706135130931,2,8,1263.0
73,236,101901.11766509905,2,8,6796.0
74,614,1364.630998073603,2,8,631.0
75,628,42637.85361335261,2,8,631.0
76,1376,4662.46638412834,2,8,2159.0
77,2281,366477.64157322247,2,8,5415.0
78,555,6746.752220019888,2,8,3133.0
79,2412,105218.61859429725,2,8,1553.0
80,1404,4660.636948616712,2,8,2155.0
81,2849,780.8626805279088,2,8,368.0
82,1408,4665.816136741052,2,8,2154.0
83,2851,788.7786258037937,2,8,368.0
84,2865,793.2906777952296,2,8,368.0
85,3133,2091.6125724690546,2,8,982.0
86,1422,4613.8624284137595,2,8,2152.0
87,1426,4640.827658469485,2,8,2151.0
88,2007,46343.71702409249,2,8,3089.0
89,2893,798.335848000478,2,8,367.0
90,1438,32437.60384711526,2,8,2150.0
91,1715,15435.902495223496,2,8,228.0
92,3215,14699.08047676917,2,8,981.0
93,2009,208898.91915465333,2,8,3081.0
94,2903,24543.004986669937,2,8,367.0
95,3221,65472.799304651686,2,8,977.0
96,654,1334.788275189913,2,8,620.0
97,2968,1767.013461314834,2,8,824.0
98,476,125218.78161894028,2,8,1856.0
99,2974,55827.887466140906,2,8,823.0
100,2313,11512.584416258454,2,8,5355.0
101,1456,4621.44329644982,2,8,2141.0
102,2428,3314.7794085356286,2,8,1537.0
103,2438,23210.987486171245,2,8,1536.0
104,688,41484.02355933386,2,8,616.0
105,2440,3305.1145684084854,2,8,1530.0
106,2442,23045.55456272473,2,8,1529.0
107,2017,45593.09994538193,2,8,3049.0
108,2450,22986.797591235878,2,8,1524.0
109,2452,22633.839433607405,2,8,1519.0
110,2029,45669.29053017582,2,8,3044.0
111,480,3971.208253698721,2,8,1835.0
112,3227,2061.0043560166246,2,8,961.0
113,3008,1758.6189665471686,2,8,814.0
114,696,1316.409225718682,2,8,611.0
115,1739,15040.274873679282,2,8,224.0
116,486,3927.381858734861,2,8,1833.0
117,2456,22758.25019024939,2,8,1516.0
118,488,68751.68241103021,2,8,1832.0
119,3020,1736.9514796208964,2,8,812.0
120,3243,2079.3913594609608,2,8,961.0
121,742,1303.1780881571062,2,8,611.0
122,3042,29837.85470504717,2,8,810.0
123,2530,3267.5997521563436,2,8,1510.0
124,748,1289.183549191017,2,8,610.0
125,2546,56961.080189967746,2,8,1508.0
126,752,41430.85558136674,2,8,610.0
127,2101,45229.20773071363,2,8,3026.0
128,2103,6534.154306170077,2,8,3023.0
129,2107,45247.97285039979,2,8,3021.0
130,1809,15367.573644699105,2,8,223.0
131,2550,22375.91779124881,2,8,1502.0
132,3048,1736.1406839206052,2,8,806.0
133,2556,3221.9385155574896,2,8,1498.0
134,3062,1725.856263225676,2,8,805.0
135,794,9050.832594975356,2,8,605.0
136,798,22738.33265932738,2,8,604.0
137,1843,470.4150765686676,2,8,220.0
138,1867,469.7683104708655,2,8,220.0
139,1879,459.4987401728621,2,8,220.0
140,824,8863.626236108814,2,8,600.0
141,826,8998.427680343148,2,8,600.0
142,838,9038.409611734061,2,8,599.0
143,852,22133.709490588015,2,8,596.0
144,892,39813.96082822105,2,8,589.0
145,896,39247.43853574077,2,8,583.0
146,904,38871.15281368871,2,8,575.0
147,924,21361.43856569866,2,8,570.0
148,938,38381.997307652644,2,8,566.0
149,962,21235.999231413978,2,8,559.0
150,966,8382.22436066883,2,8,557.0
151,978,21404.71134862182,2,8,556.0
152,982,21022.58604678341,2,8,554.0
153,984,1180.0985946112332,2,8,550.0
154,992,36699.96440850502,2,8,549.0
155,996,36569.81762773224,2,8,540.0
156,1020,19587.934464474165,2,8,527.0
157,1022,7869.787739525774,2,8,525.0
158,1034,7804.1557240188495,2,8,522.0
159,1070,7756.356026049311,2,8,521.0
160,1090,19085.236123867926,2,8,521.0
161,1092,7887.920080532947,2,8,519.0
162,1098,19499.27303995148,2,8,519.0
163,1104,34783.40101678305,2,8,514.0
164,1106,7539.455935099977,2,8,505.0
165,1124,7590.36958900366,2,8,505.0
166,1138,1101.2454367945284,2,8,505.0
167,1154,33935.96925229513,2,8,505.0
168,1156,7494.029728014191,2,8,500.0
169,1172,7524.130779095607,2,8,499.0
170,1174,7591.92937330511,2,8,498.0
171,1182,7581.144503918804,2,8,498.0
172,1184,18178.696733953344,2,8,495.0
173,1224,7318.678322549751,2,8,491.0
174,1246,18285.514701602664,2,8,489.0
175,1248,1037.0412658620799,2,8,484.0
176,1258,1026.8748960517664,2,8,484.0
177,1276,32032.31028763016,2,8,484.0
0,2189,82175.74691655333,7,8,5465.0
1,2724,32707.797542213924,7,8,2188.0
2,3272,3635.701457858038,7,8,1688.0
3,495,6760.684424050338,7,8,3149.0
4,1477,2836.164316843493,7,8,1325.0
5,2350,24320.567400685435,7,8,1622.0
6,1673,3587.4862824748398,7,8,238.0
7,2712,5176.778551990288,7,8,2395.0
8,2823,781.3506808478152,7,8,366.0
9,3292,3602.25919189565,7,8,1686.0
10,5,10811.551488171328,7,8,5014.0
11,3294,3608.482721043726,7,8,1684.0
12,1584,11849.999012070019,7,8,5482.0
13,2137,119216.34860817871,7,8,3176.0
14,132,256941.35039184138,7,8,6865.0
15,1610,208599.11423697113,7,8,5594.0
16,2730,148441.63190233934,7,8,2176.0
17,2201,11791.246229161843,7,8,5456.0
18,2601,2855.261903603766,7,8,1328.0
19,3298,3631.55427476068,7,8,1683.0
20,2356,24358.90263520942,7,8,1617.0
21,2609,89875.08253192547,7,8,1327.0
22,53,107554.80875634158,7,8,7180.0
23,527,6763.306001734384,7,8,3140.0
24,1939,6869.544466607544,7,8,3187.0
25,3304,63924.2844130208,7,8,1682.0
26,529,6805.919725815905,7,8,3140.0
27,568,9908.7361178735,7,8,663.0
28,2251,82014.23094215587,7,8,5451.0
29,2928,55429.64998602529,7,8,817.0
30,1703,520.4814599923506,7,8,238.0
31,2853,789.4192831822926,7,8,366.0
32,256,30860.21573645649,7,8,2054.0
33,2863,800.3243792267864,7,8,366.0
34,1963,47753.40028576755,7,8,3184.0
35,1711,509.0655420809255,7,8,238.0
36,3137,2175.6327444179537,7,8,1014.0
37,2358,24172.23445901695,7,8,1613.0
38,1507,2813.9913678211524,7,8,1318.0
39,67,268984.47396475036,7,8,7163.0
40,2871,24479.742627519507,7,8,365.0
41,2255,81394.91804116737,7,8,5436.0
42,1612,11968.626612025164,7,8,5563.0
43,1362,4596.33175099531,7,8,2147.0
44,1721,508.17330857959325,7,8,238.0
45,570,24656.50150531133,7,8,661.0
46,1370,32124.382859444864,7,8,2147.0
47,1731,512.7747680012719,7,8,237.0
48,2159,213193.29019284525,7,8,3158.0
49,3203,2191.6339611864923,7,8,1011.0
50,278,137100.00315002663,7,8,2048.0
51,1987,47622.02357891927,7,8,3177.0
52,138,258846.38979601616,7,8,6833.0
53,3209,2152.2651099510617,7,8,1009.0
54,1630,11986.211126172682,7,8,5553.0
55,2376,24234.897795415352,7,8,1609.0
56,1763,15928.78949682197,7,8,236.0
57,1644,11959.237772904253,7,8,5543.0
58,2311,11688.005188497005,7,8,5417.0
59,1561,88405.75121886215,7,8,1314.0
60,1999,6806.757406642041,7,8,3172.0
61,2382,23912.195898472743,7,8,1607.0
62,2315,11616.881907072322,7,8,5416.0
63,3251,2169.010629902995,7,8,1005.0
64,1654,11926.038574385646,7,8,5537.0
65,1402,4601.308804708114,7,8,2140.0
66,2321,80945.67341314348,7,8,5413.0
67,150,457089.8828857265,7,8,6785.0
68,2019,47472.745907664386,7,8,3166.0
69,2740,80106.26349523904,7,8,2151.0
70,1406,4606.035050240254,7,8,2139.0
71,2404,24024.6673171591,7,8,1606.0
72,592,9844.278031122667,7,8,657.0
73,1416,144904.66807683374,7,8,2137.0
74,2619,2822.7503597514847,7,8,1314.0
75,2027,47228.48691182085,7,8,3160.0
76,2629,2833.572398269061,7,8,1312.0
77,2408,3453.409459755737,7,8,1605.0
78,2952,1701.8292304417746,7,8,799.0
79,2420,23939.42885122981,7,8,1605.0
80,602,43986.18520912069,7,8,657.0
81,2744,32185.876523756004,7,8,2138.0
82,2964,53862.11095975513,7,8,798.0
83,2163,46869.15398982475,7,8,3119.0
84,2422,107408.86374024063,7,8,1600.0
85,322,30230.709171519713,7,8,2022.0
86,2073,212617.31726916824,7,8,3148.0
87,1765,510.1133353930926,7,8,236.0
88,2171,6715.500433073479,7,8,3110.0
89,2899,24175.628534458647,7,8,361.0
90,2173,6666.230753229386,7,8,3108.0
91,2175,6707.985023955544,7,8,3108.0
92,356,30115.687507138377,7,8,2017.0
93,2185,46501.052674798666,7,8,3107.0
94,2780,80474.02906142632,7,8,2132.0
95,374,30164.73936134386,7,8,2012.0
96,1885,16110.947455494288,7,8,236.0
97,1440,4561.27342354867,7,8,2107.0
98,612,44539.723053901595,7,8,653.0
99,2972,1682.0371314345164,7,8,790.0
100,2784,80198.27640282009,7,8,2122.0
101,1452,4538.721453765717,7,8,2106.0
102,190,100236.72616778662,7,8,6694.0
103,2424,23831.795455388048,7,8,1580.0
104,404,74678.34753402008,7,8,2006.0
105,196,14384.738994169795,7,8,6677.0
106,2498,3396.355361080616,7,8,1576.0
107,2502,3396.2288890207237,7,8,1575.0
108,2504,106018.26356405143,7,8,1574.0
109,3044,1690.9424312150034,7,8,783.0
110,2792,80044.05463271256,7,8,2108.0
111,220,100295.66238635026,7,8,6663.0
112,3054,1696.0389059917227,7,8,781.0
113,3056,1668.560168000715,7,8,781.0
114,416,4310.272811774536,7,8,1996.0
115,430,4300.0859758311835,7,8,1993.0
116,440,4275.232198099003,7,8,1991.0
117,644,23683.77368784222,7,8,646.0
118,1893,496.06236375270544,7,8,235.0
119,470,29825.385735193275,7,8,1985.0
120,2510,104923.77844996864,7,8,1554.0
121,648,43107.65578099354,7,8,642.0
122,476,132210.94457107648,7,8,1978.0
123,664,42839.881099078295,7,8,632.0
124,2524,57630.151858307065,7,8,1540.0
125,478,29412.468919676143,7,8,1958.0
126,480,4226.748898591151,7,8,1957.0
127,2544,22923.551017329886,7,8,1530.0
128,676,23122.39786208969,7,8,629.0
129,2548,22845.272644752935,7,8,1528.0
130,694,1359.4081863046865,7,8,626.0
131,696,1336.0859369996117,7,8,626.0
132,2550,22720.336497796834,7,8,1525.0
133,704,23572.247999880547,7,8,625.0
134,2570,22870.522158917818,7,8,1524.0
135,712,1335.6249034225777,7,8,623.0
136,2580,56790.594517333586,7,8,1520.0
137,722,1323.605911986581,7,8,621.0
138,760,1341.563573547651,7,8,621.0
139,774,1341.0242228145992,7,8,620.0
140,784,42143.00789882743,7,8,620.0
141,788,1313.899831087553,7,8,611.0
142,798,23405.95828965238,7,8,611.0
143,844,9156.73581884609,7,8,607.0
144,868,22502.098321817895,7,8,605.0
145,876,9155.69370141402,7,8,601.0
146,894,40269.0519464943,7,8,601.0
147,902,8886.61594956187,7,8,590.0
148,904,39300.76567767014,7,8,589.0
149,920,21884.967817216646,7,8,584.0
150,930,1275.5108254167503,7,8,582.0
151,960,8634.825020565826,7,8,581.0
152,1004,1251.1093367537776,7,8,578.0
153,1014,8625.620513333455,7,8,577.0
154,1036,8593.329727612903,7,8,574.0
155,1044,1240.472910463153,7,8,573.0
156,1052,8673.376706469022,7,8,573.0
157,1080,38975.07699476186,7,8,573.0
158,1082,38616.4360851133,7,8,570.0
159,1088,8448.166338727046,7,8,564.0
160,1106,8468.036443777693,7,8,563.0
161,1138,1206.62241273627,7,8,560.0
162,1156,8600.375338767763,7,8,560.0
163,1194,37218.802518535726,7,8,556.0
164,1218,1177.159036971581,7,8,551.0
165,1236,20642.040043952766,7,8,551.0
166,1238,1170.2118382467947,7,8,545.0
167,1256,36202.440477379365,7,8,545.0
168,1286,1176.588083125524,7,8,542.0
0,2115,218884.0424689924,10,8,3249.0
1,2187,11752.83397929188,10,8,5462.0
2,1302,32438.660842935536,10,8,2154.0
3,3266,110037.21552714772,10,8,1632.0
4,3,10776.233147871904,10,8,4981.0
5,2193,81557.93909770486,10,8,5459.0
6,1673,3431.109824182127,10,8,230.0
